side,seen_idx,exec_px,qty,fee,reason,signal_ts,signal_dir,bsp_type,pred_ret,ret_th,bucket,pnl,entry_px,entry_idx
buy,84096,257.5,611.131240574142,0.0,OPEN_LONG pred_ret=3.08% [bull],2020/07/27 07:00,buy,3a,3.0777831077575684,2.499999999999999,bull,,,
sell,84104,257.95,611.131240574142,0.0,CLOSE_LONG pred_ret=2.74% [bull],2020/07/27 07:40,sell,2,2.7440803050994873,-0.5,bull,275.00905825835696,257.5,84096.0
buy,84320,257.71,611.700374475573,0.0,OPEN_LONG pred_ret=2.91% [bull],2020/07/28 09:50,buy,1p,2.9050791263580322,2.499999999999999,bull,,,
sell,84442,258.16,611.700374475573,0.0,CLOSE_LONG pred_ret=1.88% [bull],2020/07/29 04:00,sell,1p,1.8796861171722412,-0.5,bull,275.2651685140357,257.71,84320.0
buy,84454,257.75,612.6733993195496,0.0,OPEN_LONG pred_ret=3.28% [bull],2020/07/29 05:05,buy,2s,3.2757866382598877,1.7999999999999994,bull,,,
sell,84460,258.27,612.6733993195496,0.0,CLOSE_LONG pred_ret=1.47% [bull],2020/07/29 05:50,sell,2,1.4664273262023926,-0.5,bull,318.59016764615467,257.75,84454.0
buy,84477,258.18,612.8869735930749,0.0,OPEN_LONG pred_ret=3.34% [bull],2020/07/29 07:15,buy,3a,3.335017204284668,1.7999999999999994,bull,,,
sell,84483,258.56,612.8869735930749,0.0,CLOSE_LONG pred_ret=1.29% [bull],2020/07/29 07:45,sell,2,1.2851886749267578,-0.5,bull,232.89704996536568,258.18,84477.0
buy,84486,258.46,613.1241038931573,0.0,OPEN_LONG pred_ret=2.45% [bull],2020/07/29 08:00,buy,2s,2.4537200927734375,1.7999999999999994,bull,,,
sell,84510,259.23,613.1241038931573,0.0,CLOSE_LONG pred_ret=1.57% [bull],2020/07/29 10:00,sell,1,1.5694496631622314,-0.5,bull,472.1055599977548,258.46,84486.0
buy,84535,258.22,615.5222734576066,0.0,OPEN_LONG pred_ret=2.18% [bull],2020/07/29 12:05,buy,3a,2.1812167167663574,1.7999999999999994,bull,,,
sell,84541,259.27,615.5222734576066,0.0,CLOSE_LONG pred_ret=1.41% [bull],2020/07/29 12:35,sell,2,1.409074068069458,-0.5,bull,646.298387130459,258.22,84535.0
buy,84664,256.85,621.3216267835454,0.0,OPEN_LONG pred_ret=3.16% [bull],2020/07/30 06:55,buy,1p,3.1564295291900635,1.9999999999999996,bull,,,
sell,84673,258.14,621.3216267835454,0.0,CLOSE_LONG pred_ret=1.90% [bull],2020/07/30 07:40,sell,2s,1.8990559577941895,1.0499999999999996,bull,801.504898550751,256.85,84664.0
buy,84686,257.85,622.0204178317022,0.0,OPEN_LONG pred_ret=3.05% [bull],2020/07/30 08:45,buy,2,3.0493063926696777,1.9999999999999996,bull,,,
sell,84695,258.65,622.0204178317022,0.0,CLOSE_LONG pred_ret=1.82% [bull],2020/07/30 09:30,sell,2s,1.82160484790802,1.0499999999999996,bull,497.6163342653334,257.85,84686.0
buy,84705,257.31,625.2597297896302,0.0,OPEN_LONG pred_ret=3.42% [bull],2020/07/30 10:20,buy,2s,3.4189772605895996,1.9999999999999996,bull,,,
sell,84713,258.63,625.2597297896302,0.0,CLOSE_LONG pred_ret=2.08% [bull],2020/07/30 11:00,sell,2s,2.0767149925231934,1.0499999999999996,bull,825.3428433223077,257.31,84705.0
buy,84847,265.47,609.149523168313,0.0,OPEN_LONG pred_ret=0.84% [bull],2020/07/31 06:15,buy,1p,0.8357778787612915,0.7499999999999998,bull,,,
sell,84856,265.94,609.149523168313,0.0,CLOSE_LONG pred_ret=5.20% [bull],2020/07/31 07:05,sell,2s,5.197921276092529,0.9999999999999996,bull,286.3002758890891,265.47,84847.0
buy,84879,265.83,609.4015882006589,0.0,OPEN_LONG pred_ret=0.96% [bull],2020/07/31 09:00,buy,2,0.9561478495597839,0.7499999999999998,bull,,,
sell,84903,263.32,609.4015882006589,0.0,CLOSE_LONG pred_ret=4.14% [bull],2020/07/31 11:00,sell,3a,4.135290622711182,0.9999999999999996,bull,-1529.5979863836483,265.83,84879.0
buy,84914,263.14,609.8184472334024,0.0,OPEN_LONG pred_ret=1.86% [bull],2020/07/31 11:55,buy,2,1.8598299026489258,0.7499999999999998,bull,,,
sell,84974,266.34,609.8184472334024,0.0,CLOSE_LONG pred_ret=5.53% [bull],2020/07/31 16:55,sell,2s,5.530203819274902,0.9999999999999996,bull,1951.4190311468806,263.14,84914.0
buy,85059,268.0,606.0412135677028,0.0,OPEN_LONG pred_ret=1.31% [bull],2020/08/03 08:05,buy,2,1.3101733922958374,0.9999999999999996,bull,,,
sell,85079,269.0066,606.0412135677028,0.0,CLOSE_LONG pred_ret=5.77% [bull],2020/08/03 09:45,sell,1p,5.766716003417969,1.7999999999999994,bull,610.0410855772446,268.0,85059.0
buy,85143,269.68,604.5279083421893,0.0,OPEN_LONG pred_ret=1.96% [bull],2020/08/03 15:05,buy,3a,1.9610650539398193,0.9999999999999996,bull,,,
sell,85150,269.86,604.5279083421893,0.0,CLOSE_LONG pred_ret=5.65% [bull],2020/08/03 15:40,sell,2,5.64536190032959,1.7999999999999994,bull,108.8150235015982,269.68,85143.0
buy,85202,268.57,607.43158709172,0.0,OPEN_LONG pred_ret=2.95% [bull],2020/08/04 04:00,buy,1p,2.9545328617095947,0.9999999999999996,bull,,,
sell,85237,268.87,607.43158709172,0.0,CLOSE_LONG pred_ret=4.78% [bull],2020/08/04 07:00,sell,2s,4.778332710266113,1.7999999999999994,bull,182.2294761275229,268.57,85202.0
buy,85247,268.35,608.6086484864943,0.0,OPEN_LONG pred_ret=2.82% [bull],2020/08/04 07:50,buy,2,2.815873384475708,0.9999999999999996,bull,,,
sell,85266,268.76,608.6086484864943,0.0,CLOSE_LONG pred_ret=4.86% [bull],2020/08/04 09:25,sell,2s,4.85935640335083,1.7999999999999994,bull,249.5295458794433,268.35,85247.0
buy,85285,269.56,606.8024201188241,0.0,OPEN_LONG pred_ret=1.92% [bull],2020/08/04 11:00,buy,2,1.9155304431915283,0.9999999999999996,bull,,,
sell,85313,269.62,606.8024201188241,0.0,CLOSE_LONG pred_ret=4.94% [bull],2020/08/04 13:20,sell,1,4.939450740814209,1.7999999999999994,bull,36.40814520713083,269.56,85285.0
buy,85326,268.88,608.4724357052863,0.0,OPEN_LONG pred_ret=1.93% [bull],2020/08/04 14:25,buy,2s,1.9302129745483398,0.9999999999999996,bull,,,
sell,85332,269.03,608.4724357052863,0.0,CLOSE_LONG pred_ret=5.90% [bull],2020/08/04 14:55,sell,2,5.89967155456543,1.7999999999999994,bull,91.27086535577911,268.88,85326.0
buy,85416,271.43,603.0922866956238,0.0,OPEN_LONG pred_ret=2.57% [bull],2020/08/05 06:05,buy,3a,2.572216749191284,1.2499999999999996,bull,,,
sell,85433,271.48,603.0922866956238,0.0,CLOSE_LONG pred_ret=5.09% [bull],2020/08/05 07:30,sell,2,5.085855960845947,-0.5,bull,30.154614334788047,271.43,85416.0
buy,85449,270.53,605.2101208447417,0.0,OPEN_LONG pred_ret=2.90% [bull],2020/08/05 08:50,buy,1p,2.9032955169677734,1.2499999999999996,bull,,,
sell,85465,271.26,605.2101208447417,0.0,CLOSE_LONG pred_ret=4.55% [bull],2020/08/05 10:10,sell,2s,4.5517473220825195,-0.5,bull,441.80338821667243,270.53,85449.0
buy,85470,270.84,606.1486389763131,0.0,OPEN_LONG pred_ret=2.49% [bull],2020/08/05 10:35,buy,2,2.4906744956970215,1.2499999999999996,bull,,,
sell,85475,271.334,606.1486389763131,0.0,CLOSE_LONG pred_ret=4.71% [bull],2020/08/05 11:00,sell,2s,4.7070088386535645,-0.5,bull,299.4374276543158,270.84,85470.0
buy,85483,270.76,607.4336490175763,0.0,OPEN_LONG pred_ret=2.75% [bull],2020/08/05 11:40,buy,2s,2.746364116668701,1.2499999999999996,bull,,,
sell,85491,270.875,607.4336490175763,0.0,CLOSE_LONG pred_ret=6.22% [bull],2020/08/05 12:20,sell,2,6.222474575042725,-0.5,bull,69.8548696370268,270.76,85483.0
buy,85524,270.71,607.8038848865427,0.0,OPEN_LONG pred_ret=2.68% [bull],2020/08/05 15:05,buy,2s,2.6785199642181396,1.2499999999999996,bull,,,
sell,85614,270.31,607.8038848865427,0.0,CLOSE_LONG pred_ret=4.85% [bull],2020/08/06 07:30,sell,2s,4.852058410644531,-0.5,bull,-243.12155395460329,270.71,85524.0
buy,85633,270.8,606.7040920372281,0.0,OPEN_LONG pred_ret=2.85% [bull],2020/08/06 09:05,buy,2,2.8476574420928955,1.0999999999999996,bull,,,
sell,85648,271.87,606.7040920372281,0.0,CLOSE_LONG pred_ret=4.81% [bull],2020/08/06 10:20,sell,1p,4.81082820892334,-0.5,bull,649.1733784798299,270.8,85633.0
buy,85654,270.77,609.1688204090601,0.0,OPEN_LONG pred_ret=2.37% [bull],2020/08/06 10:50,buy,2s,2.3727774620056152,1.0999999999999996,bull,,,
sell,85660,271.525,609.1688204090601,0.0,CLOSE_LONG pred_ret=6.03% [bull],2020/08/06 11:20,sell,2,6.034191608428955,-0.5,bull,459.9224594088376,270.77,85654.0
buy,85713,274.142,603.353604925805,0.0,OPEN_LONG pred_ret=2.25% [bull],2020/08/06 15:45,buy,3a,2.2514991760253906,1.0999999999999996,bull,,,
sell,85718,274.68,603.353604925805,0.0,CLOSE_LONG pred_ret=6.19% [bull],2020/08/06 16:10,sell,2,6.188009262084961,-0.5,bull,324.60423945008966,274.142,85713.0
buy,85763,273.98,604.8951317651657,0.0,OPEN_LONG pred_ret=2.67% [bull],2020/08/07 04:00,buy,1p,2.671069860458374,1.2999999999999996,bull,,,
sell,85811,273.53,604.8951317651657,0.0,CLOSE_LONG pred_ret=4.79% [bull],2020/08/07 08:00,sell,2s,4.786263465881348,-0.5,bull,-272.2028092943521,273.98,85763.0
buy,85839,273.7,604.5194205031997,0.0,OPEN_LONG pred_ret=3.42% [bull],2020/08/07 10:20,buy,2,3.419797658920288,1.2999999999999996,bull,,,
sell,85845,274.82,604.5194205031997,0.0,CLOSE_LONG pred_ret=4.43% [bull],2020/08/07 10:50,sell,2s,4.429539203643799,-0.5,bull,677.0617509635864,273.7,85839.0
buy,85870,271.71,611.438766120825,0.0,OPEN_LONG pred_ret=2.72% [bull],2020/08/07 12:55,buy,1p,2.7204222679138184,1.2999999999999996,bull,,,
sell,85991,271.3099,611.438766120825,0.0,CLOSE_LONG pred_ret=4.85% [bull],2020/08/10 07:55,sell,1,4.85476016998291,-0.5,bull,-244.63665032491284,271.71,85870.0
buy,86006,271.45,611.1231920882831,0.0,OPEN_LONG pred_ret=2.88% [bull],2020/08/10 09:10,buy,2s,2.878537178039551,1.1999999999999997,bull,,,
sell,86033,268.67,611.1231920882831,0.0,CLOSE_LONG pred_ret=5.70% [bull],2020/08/10 11:25,sell,2,5.70403528213501,-0.5,bull,-1698.9224740054103,271.45,86006.0
buy,86257,268.51,611.4873487704705,0.0,OPEN_LONG pred_ret=3.11% [bull],2020/08/11 14:10,buy,1,3.114337205886841,2.2999999999999994,bull,,,
sell,86267,267.83,611.4873487704705,0.0,CLOSE_LONG pred_ret=2.74% [bull],2020/08/11 15:00,sell,3a,2.7358317375183105,-0.5,bull,-415.8113971639241,268.51,86257.0
buy,86268,267.62,611.9671796621892,0.0,OPEN_LONG pred_ret=2.92% [bull],2020/08/11 15:05,buy,1,2.9212663173675537,2.2999999999999994,bull,,,
sell,86284,265.8,611.9671796621892,0.0,CLOSE_LONG pred_ret=2.87% [bull],2020/08/11 16:25,sell,3a,2.8725509643554688,-0.5,bull,-1113.78026698518,267.62,86268.0
buy,86312,266.6,610.1308190330453,0.0,OPEN_LONG pred_ret=2.87% [bull],2020/08/11 18:45,buy,2,2.8697495460510254,2.2999999999999994,bull,,,
sell,86327,267.46,610.1308190330453,0.0,CLOSE_LONG pred_ret=1.90% [bull],2020/08/12 04:00,sell,1p,1.900054693222046,1.4999999999999996,bull,524.7125043683926,266.6,86312.0
buy,86372,267.55,609.9255797367905,0.0,OPEN_LONG pred_ret=2.40% [bull],2020/08/12 08:00,buy,2s,2.404754877090454,2.3999999999999995,bull,,,
sell,86390,268.24,609.9255797367905,0.0,CLOSE_LONG pred_ret=2.08% [bull],2020/08/12 09:30,sell,1,2.0770955085754395,1.4999999999999996,bull,420.84865001838403,267.55,86372.0
buy,86519,270.93,603.8697726667283,0.0,OPEN_LONG pred_ret=2.18% [bull],2020/08/13 04:15,buy,1p,2.1807873249053955,2.0999999999999996,bull,,,
sell,86554,271.65,603.8697726667283,0.0,CLOSE_LONG pred_ret=2.00% [bull],2020/08/13 07:15,sell,1p,2.0025880336761475,1.8999999999999995,bull,434.78623632002655,270.93,86519.0
buy,86777,272.24,602.5610628302848,0.0,OPEN_LONG pred_ret=2.69% [bull],2020/08/14 09:50,buy,1,2.6921305656433105,-0.5,bull,,,
sell,86810,272.59,602.5610628302848,0.0,CLOSE_LONG pred_ret=1.82% [bull],2020/08/14 12:35,sell,2s,1.819834589958191,1.6999999999999993,bull,210.89637199057913,272.24,86777.0
buy,86816,272.01,603.8458884486133,0.0,OPEN_LONG pred_ret=2.61% [bull],2020/08/14 13:05,buy,2,2.6069695949554443,-0.5,bull,,,
sell,86902,273.28,603.8458884486133,0.0,CLOSE_LONG pred_ret=2.61% [bull],2020/08/17 05:20,sell,1p,2.6124730110168457,1.7499999999999996,bull,766.884278329728,272.01,86816.0
buy,86928,273.44,603.4925555706444,0.0,OPEN_LONG pred_ret=2.34% [bull],2020/08/17 08:00,buy,2s,2.340640068054199,-0.5,bull,,,
sell,86935,273.8,603.4925555706444,0.0,CLOSE_LONG pred_ret=2.28% [bull],2020/08/17 08:35,sell,1,2.282952070236206,1.7499999999999996,bull,217.25732000544022,273.44,86928.0
buy,86956,274.425,602.118107735237,0.0,OPEN_LONG pred_ret=1.92% [bull],2020/08/17 10:20,buy,3a,1.9203799962997437,-0.5,bull,,,
sell,86985,274.93,602.118107735237,0.0,CLOSE_LONG pred_ret=2.57% [bull],2020/08/17 12:45,sell,2,2.5738892555236816,1.7499999999999996,bull,304.06964440629196,274.425,86956.0
buy,87378,278.2,595.0407309836403,0.0,OPEN_LONG pred_ret=1.37% [bull],2020/08/19 14:05,buy,1p,1.3709417581558228,-0.5,bull,,,
sell,87567,278.66,595.0407309836403,0.0,CLOSE_LONG pred_ret=1.27% [bull],2020/08/20 13:55,sell,1p,1.2659690380096436,-0.5,bull,273.71873625249617,278.2,87378.0
buy,87941,283.0712,585.7679979309136,0.0,OPEN_LONG pred_ret=1.34% [bull],2020/08/24 13:30,buy,1,1.3360719680786133,1.2499999999999996,bull,,,
sell,87948,283.19,585.7679979309136,0.0,CLOSE_LONG pred_ret=1.15% [bull],2020/08/24 14:05,sell,2s,1.1470521688461304,0.7999999999999998,bull,69.58923815420516,283.0712,87941.0
buy,87954,282.44,587.3234645732028,0.0,OPEN_LONG pred_ret=1.53% [bull],2020/08/24 14:35,buy,1,1.5332952737808228,1.2499999999999996,bull,,,
sell,87966,282.97,587.3234645732028,0.0,CLOSE_LONG pred_ret=0.91% [bull],2020/08/24 15:35,sell,2s,0.9097629189491272,0.7999999999999998,bull,311.28143622381486,282.44,87954.0
buy,88049,284.07,585.0491807310847,0.0,OPEN_LONG pred_ret=2.34% [bull],2020/08/25 07:00,buy,2,2.3398585319519043,1.2499999999999996,bull,,,
sell,88088,283.926,585.0491807310847,0.0,CLOSE_LONG pred_ret=1.35% [bull],2020/08/25 10:15,sell,2s,1.3501806259155273,0.7999999999999998,bull,-84.24708202527938,284.07,88049.0
buy,88106,284.1399,584.608756771766,0.0,OPEN_LONG pred_ret=2.34% [bull],2020/08/25 11:45,buy,2s,2.3408782482147217,1.2499999999999996,bull,,,
sell,88117,284.6,584.608756771766,0.0,CLOSE_LONG pred_ret=1.84% [bull],2020/08/25 12:40,sell,2s,1.8414405584335327,0.7999999999999998,bull,268.9784889906961,284.1399,88106.0
buy,88122,284.43,584.9581695926753,0.0,OPEN_LONG pred_ret=2.31% [bull],2020/08/25 13:05,buy,2s,2.3087964057922363,1.2499999999999996,bull,,,
sell,88123,284.6102,584.9581695926753,0.0,CLOSE_LONG pred_ret=1.87% [bull],2020/08/25 13:10,sell,2s,1.8736053705215454,0.7999999999999998,bull,105.40946216060796,284.43,88122.0
buy,88133,284.63,584.9174775652785,0.0,OPEN_LONG pred_ret=2.40% [bull],2020/08/25 14:00,buy,2s,2.4029245376586914,1.2499999999999996,bull,,,
sell,88139,285.23,584.9174775652785,0.0,CLOSE_LONG pred_ret=2.56% [bull],2020/08/25 14:30,sell,1,2.5555331707000732,0.7999999999999998,bull,350.9504865391804,284.63,88133.0
buy,88185,286.22,582.8943194952986,0.0,OPEN_LONG pred_ret=2.03% [bull],2020/08/25 18:25,buy,3a,2.0323503017425537,1.2499999999999996,bull,,,
sell,88197,286.47,582.8943194952986,0.0,CLOSE_LONG pred_ret=2.15% [bull],2020/08/25 19:25,sell,2,2.1505119800567627,0.7999999999999998,bull,145.72357987382466,286.22,88185.0
buy,88465,290.9824,573.8551050022896,0.0,OPEN_LONG pred_ret=2.83% [bull],2020/08/27 10:05,buy,1,2.8344757556915283,2.2499999999999996,bull,,,
sell,88505,290.86,573.8551050022896,0.0,CLOSE_LONG pred_ret=2.34% [bull],2020/08/27 13:25,sell,3a,2.3377444744110107,1.8999999999999995,bull,-70.23986485226334,290.9824,88465.0
buy,88534,291.04,573.5001918669803,0.0,OPEN_LONG pred_ret=2.59% [bull],2020/08/27 15:50,buy,2,2.5949795246124268,2.2499999999999996,bull,,,
sell,88623,292.05,573.5001918669803,0.0,CLOSE_LONG pred_ret=1.80% [bull],2020/08/28 07:30,sell,1,1.7979751825332642,1.6999999999999993,bull,579.2351937856449,291.04,88534.0
buy,88635,291.62,574.3458303091406,0.0,OPEN_LONG pred_ret=2.46% [bull],2020/08/28 08:30,buy,2s,2.462691068649292,-0.5,bull,,,
sell,88641,292.26,574.3458303091406,0.0,CLOSE_LONG pred_ret=1.88% [bull],2020/08/28 09:00,sell,2,1.8835176229476929,1.6999999999999993,bull,367.5813313978422,291.62,88635.0
buy,88660,292.25,574.365482861076,0.0,OPEN_LONG pred_ret=2.33% [bull],2020/08/28 10:35,buy,2s,2.327193021774292,-0.5,bull,,,
sell,88721,292.87,574.365482861076,0.0,CLOSE_LONG pred_ret=1.74% [bull],2020/08/28 15:40,sell,2s,1.7386362552642822,1.6999999999999993,bull,356.1065993738697,292.25,88660.0
buy,88818,293.05,574.0126905494739,0.0,OPEN_LONG pred_ret=2.40% [bull],2020/08/31 08:20,buy,2,2.402071714401245,-0.5,bull,,,
sell,88848,294.7,574.0126905494739,0.0,CLOSE_LONG pred_ret=1.98% [bull],2020/08/31 10:50,sell,1p,1.983485460281372,-0.5,bull,947.1209394066188,293.05,88818.0
buy,89000,297.78,568.0755588183556,0.0,OPEN_LONG pred_ret=2.99% [bull],2020/09/01 07:30,buy,1p,2.987269401550293,-0.5,bull,,,
sell,89074,299.575,568.0755588183556,0.0,CLOSE_LONG pred_ret=2.15% [bull],2020/09/01 13:40,sell,1p,2.1460611820220947,-0.5,bull,1019.6956280789574,297.78,89000.0
buy,89197,303.21,561.2652469674777,0.0,OPEN_LONG pred_ret=3.34% [bull],2020/09/02 07:55,buy,1p,3.340585231781006,-0.5,bull,,,
sell,89280,301.9101,561.2652469674777,0.0,CLOSE_LONG pred_ret=2.91% [bull],2020/09/02 14:50,sell,1p,2.9056918621063232,2.2999999999999994,bull,-729.5886945330128,303.21,89197.0
buy,89341,302.15,560.8196155501436,0.0,OPEN_LONG pred_ret=2.65% [bull],2020/09/03 04:00,buy,2s,2.64715576171875,-0.5,bull,,,
sell,89434,290.54,560.8196155501436,0.0,CLOSE_LONG pred_ret=5.78% [bull],2020/09/03 11:45,sell,2,5.783522605895996,2.4499999999999993,bull,-6511.115736537143,302.15,89341.0
buy,89449,286.312,569.1012989394043,0.0,OPEN_LONG pred_ret=4.24% [bull],2020/09/03 13:00,buy,1p,4.2424235343933105,-0.5,bull,,,
sell,89454,289.06,569.1012989394043,0.0,CLOSE_LONG pred_ret=4.67% [bull],2020/09/03 13:25,sell,2s,4.674830913543701,2.4499999999999993,bull,1563.8903694854775,286.312,89449.0
buy,89458,286.53,574.1263444366182,0.0,OPEN_LONG pred_ret=4.20% [bull],2020/09/03 13:45,buy,2,4.196778774261475,-0.5,bull,,,
sell,89467,288.13,574.1263444366182,0.0,CLOSE_LONG pred_ret=5.08% [bull],2020/09/03 14:30,sell,2s,5.08217191696167,2.4499999999999993,bull,918.6021510986021,286.53,89458.0
buy,89472,285.92,578.5640165868872,0.0,OPEN_LONG pred_ret=4.03% [bull],2020/09/03 14:55,buy,1,4.025351524353027,-0.5,bull,,,
sell,89484,287.18,578.5640165868872,0.0,CLOSE_LONG pred_ret=4.69% [bull],2020/09/03 15:55,sell,2s,4.690939903259277,2.4499999999999993,bull,728.9906608994726,285.92,89472.0
buy,89504,286.21,580.5248393956266,0.0,OPEN_LONG pred_ret=3.27% [bull],2020/09/03 17:35,buy,2,3.265528440475464,-0.5,bull,,,
sell,89539,287.4,580.5248393956266,0.0,CLOSE_LONG pred_ret=5.22% [bull],2020/09/04 04:30,sell,2s,5.2217841148376465,2.499999999999999,bull,690.8245588807944,286.21,89504.0
buy,89548,286.74,581.8610547614671,0.0,OPEN_LONG pred_ret=3.47% [bull],2020/09/04 05:15,buy,2,3.4671859741210938,-0.5,bull,,,
sell,89552,286.99,581.8610547614671,0.0,CLOSE_LONG pred_ret=4.88% [bull],2020/09/04 05:35,sell,2s,4.883049011230469,2.499999999999999,bull,145.46526369036678,286.74,89548.0
buy,89561,286.54,582.7748450687284,0.0,OPEN_LONG pred_ret=2.90% [bull],2020/09/04 06:20,buy,2s,2.899669647216797,-0.5,bull,,,
sell,89624,278.46,582.7748450687284,0.0,CLOSE_LONG pred_ret=4.92% [bull],2020/09/04 11:35,sell,2,4.917103290557861,2.499999999999999,bull,-4708.820748155349,286.54,89561.0
buy,89644,277.4,585.0017424579601,0.0,OPEN_LONG pred_ret=4.15% [bull],2020/09/04 13:15,buy,2,4.150815010070801,-0.5,bull,,,
sell,89661,282.95,585.0017424579601,0.0,CLOSE_LONG pred_ret=2.62% [bull],2020/09/04 14:40,sell,1p,2.621598482131958,2.499999999999999,bull,3246.759670641685,277.4,89644.0
buy,89678,282.56,585.8091839909392,0.0,OPEN_LONG pred_ret=2.90% [bull],2020/09/04 16:05,buy,2s,2.9029276371002197,-0.5,bull,,,
sell,89693,282.09,585.8091839909392,0.0,CLOSE_LONG pred_ret=4.48% [bull],2020/09/04 17:20,sell,2s,4.479722499847412,2.499999999999999,bull,-275.3303164757574,282.56,89678.0
buy,89734,276.88,596.8322475874171,0.0,OPEN_LONG pred_ret=5.09% [bull],2020/09/08 04:45,buy,1,5.092774391174316,-0.5,bull,,,
sell,89760,276.35,596.8322475874171,0.0,CLOSE_LONG pred_ret=1.69% [bull],2020/09/08 06:55,sell,3a,1.6915106773376465,-0.5,bull,-316.32109122131476,276.88,89734.0
buy,89767,274.64,600.5483236993255,0.0,OPEN_LONG pred_ret=3.44% [bull],2020/09/08 07:30,buy,2,3.43680739402771,-0.5,bull,,,
sell,89982,275.5,600.5483236993255,0.0,CLOSE_LONG pred_ret=6.77% [side],2020/09/09 09:25,sell,1,6.774169445037842,-0.5,side,516.471558381428,274.64,89767.0
buy,90033,277.84,595.4904375869716,0.0,OPEN_LONG pred_ret=2.18% [side],2020/09/09 13:40,buy,3a,2.1818695068359375,1.9499999999999993,side,,,
sell,90043,278.72,595.4904375869716,0.0,CLOSE_LONG pred_ret=6.95% [side],2020/09/09 14:30,sell,2,6.9528679847717285,-0.5,side,524.0315850765661,277.84,90033.0
buy,90061,277.41,598.302493652863,0.0,OPEN_LONG pred_ret=2.75% [side],2020/09/09 16:00,buy,1p,2.7452633380889893,1.9499999999999993,side,,,
sell,90090,278.5,598.302493652863,0.0,CLOSE_LONG pred_ret=4.62% [side],2020/09/09 18:25,sell,2s,4.624447822570801,-0.5,side,652.1497180816057,277.41,90061.0
buy,90109,275.74,604.2911600867568,0.0,OPEN_LONG pred_ret=2.83% [bull],2020/09/10 04:00,buy,1,2.8283979892730713,-0.5,bull,,,
sell,90118,276.5,604.2911600867568,0.0,CLOSE_LONG pred_ret=6.02% [bull],2020/09/10 04:45,sell,3a,6.015158653259277,-0.5,bull,459.2612816659297,275.74,90109.0
buy,90138,276.97,603.2657174567217,0.0,OPEN_LONG pred_ret=2.57% [bull],2020/09/10 06:30,buy,2,2.57136607170105,-0.5,bull,,,
sell,90151,277.4,603.2657174567217,0.0,CLOSE_LONG pred_ret=4.68% [bull],2020/09/10 07:35,sell,2s,4.682678699493408,-0.5,bull,259.4042585063602,276.97,90138.0
buy,90211,276.5,605.229331003597,0.0,OPEN_LONG pred_ret=3.39% [bull],2020/09/10 12:35,buy,1p,3.388779640197754,-0.5,bull,,,
sell,90220,278.09,605.229331003597,0.0,CLOSE_LONG pred_ret=4.82% [bull],2020/09/10 13:20,sell,2s,4.821209907531738,-0.5,bull,962.3146362957042,276.5,90211.0
buy,90226,276.2932,609.1652804295953,0.0,OPEN_LONG pred_ret=3.14% [bull],2020/09/10 13:50,buy,1,3.139335870742798,-0.5,bull,,,
sell,90280,273.35,609.1652804295953,0.0,CLOSE_LONG pred_ret=5.97% [bull],2020/09/10 18:20,sell,3a,5.9716973304748535,-0.5,bull,-1792.895253360379,276.2932,90226.0
buy,90355,273.89,607.9642535522652,0.0,OPEN_LONG pred_ret=2.63% [side],2020/09/11 08:35,buy,2,2.625286340713501,2.499999999999999,side,,,
sell,90438,271.08,607.9642535522652,0.0,CLOSE_LONG pred_ret=7.36% [side],2020/09/11 15:30,sell,1p,7.359644889831543,-0.5,side,-1708.3795524818665,273.89,90355.0
